idempl,CF,az_ragione_soc,data_inizio,data_fine,professione,qualifica,qualifica_codice,rl_ateco,rl_ateco_macro,rl_ateco_settore,saldo,sede_op_ateco,sede_op_comune,sede_op_indirizzo,sede_op_provincia,SLL_nome,tipo_contratto
2746,CF_02349490306,INASSET SRL,2015-11-16,2017-08-15,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",SISTEMISTA,2.1.1.5.3.2,GESTIONE DI STRUTTURE E APPARECCHIATURE INFORMATICHE HARDWARE - HOUSING (ESCLUSA LA RIPARAZIONE),SERVIZI,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,1,62.03.00,PASIAN DI PRATO,VIA SPILIMBERGO 66,UDINE,UDINE,LAVORO A TEMPO INDETERMINATO
2050,CF_80035920323,ENAIP (ENTE ACLI ISTRUZIONE PROFESSIONALE) FRIULI VENEZIA GIULIA,2015-09-18,2016-06-15,PROFESSIONI TECNICHE,INSEGNANTI NELLA FORMAZIONE PROFESSIONALE,3.4.2.2.0.0,CORSI DI FORMAZIONE E CORSI DI AGGIORNAMENTO PROFESSIONALE,SERVIZI,ISTRUZIONE,1,85.59.20,PASIAN DI PRATO,VIA L.DA VINCI 27,UDINE,UDINE,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
2050,CF_80035920323,ENAIP (ENTE ACLI ISTRUZIONE PROFESSIONALE) FRIULI VENEZIA GIULIA,2015-09-18,2016-06-15,PROFESSIONI TECNICHE,INSEGNANTI NELLA FORMAZIONE PROFESSIONALE,3.4.2.2.0.0,CORSI DI FORMAZIONE E CORSI DI AGGIORNAMENTO PROFESSIONALE,SERVIZI,ISTRUZIONE,1,85.59.20,PASIAN DI PRATO,VIA L.DA VINCI 27,UDINE,UDINE,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
2050,CF_80035920323,ENAIP (ENTE ACLI ISTRUZIONE PROFESSIONALE) FRIULI VENEZIA GIULIA,2015-09-18,2016-06-15,PROFESSIONI TECNICHE,INSEGNANTI NELLA FORMAZIONE PROFESSIONALE,3.4.2.2.0.0,CORSI DI FORMAZIONE E CORSI DI AGGIORNAMENTO PROFESSIONALE,SERVIZI,ISTRUZIONE,1,85.59.20,PASIAN DI PRATO,VIA L.DA VINCI 27,UDINE,UDINE,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
1586,CF_80035920323,ENAIP (ENTE ACLI ISTRUZIONE PROFESSIONALE) FRIULI VENEZIA GIULIA,2015-04-13,2015-06-30,PROFESSIONI TECNICHE,INSEGNANTI NELLA FORMAZIONE PROFESSIONALE,3.4.2.2.0.0,CORSI DI FORMAZIONE E CORSI DI AGGIORNAMENTO PROFESSIONALE,SERVIZI,ISTRUZIONE,1,85.59.20,PASIAN DI PRATO,VIA L.DA VINCI 27,UDINE,UDINE,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
2785,CF_81002410306,CE.F.A.P.,2015-11-24,2015-12-03,PROFESSIONI TECNICHE,INSEGNANTI NELLA FORMAZIONE PROFESSIONALE,3.4.2.2.0.0,CORSI DI FORMAZIONE E CORSI DI AGGIORNAMENTO PROFESSIONALE,SERVIZI,ISTRUZIONE,1,85.59.20,PASIAN DI PRATO,VIA L. DA VINCI 27,UDINE,UDINE,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
940,CF_01507090932,SISTEC SRL,2015-04-01,NA,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",INGEGNERI ELETTROTECNICI E DELL'AUTOMAZIONE INDUSTRIALE,2.2.1.3.0.0,FABBRICAZIONE DI MACCHINE PER L'INDUSTRIA DELLE MATERIE PLASTICHE E DELLA GOMMA (INCLUSE PARTI E ACCESSORI),INDUSTRIA,ATTIVITÀ MANIFATTURIERE,1,28.96.00,SACILE,VIALE TRENTO N.105/M,PORDENONE,PORDENONE,LAVORO A TEMPO INDETERMINATO
1345,CF_01616070932,PROQUADRO SRL,2015-06-15,2017-08-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",INGEGNERE MECCANICO,2.2.1.1.1.1,RICERCA E SVILUPPO SPERIMENTALE NEL CAMPO DELLE ALTRE SCIENZE NATURALI E DELL'INGEGNERIA,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",1,28.29.99,SACILE,"VIALE TRENTO, 105/M",PORDENONE,PORDENONE,LAVORO A TEMPO INDETERMINATO
599,CF_01616070932,PROQUADRO SRL,2015-11-16,2016-07-29,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",INGEGNERE MECCANICO,2.2.1.1.1.1,FABBRICAZIONE DI ALTRO MATERIALE MECCANICO E DI ALTRE MACCHINE DI IMPIEGO GENERALE NCA,INDUSTRIA,ATTIVITÀ MANIFATTURIERE,1,28.29.99,SACILE,"VIALE TRENTO, 105/M",PORDENONE,PORDENONE,LAVORO A TEMPO INDETERMINATO
2195,CF_01616070932,PROQUADRO SRL,2015-11-11,2015-12-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",INGEGNERI MECCANICI,2.2.1.1.1.0,FABBRICAZIONE DI ALTRO MATERIALE MECCANICO E DI ALTRE MACCHINE DI IMPIEGO GENERALE NCA,INDUSTRIA,ATTIVITÀ MANIFATTURIERE,1,28.29.99,SACILE,"VIALE TRENTO, 105/M",PORDENONE,PORDENONE,LAVORO A TEMPO INDETERMINATO
3636,CF_01638610939,VITAMINO SRL,2015-12-28,2017-02-28,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",MANUTENTORE DI RETI E SISTEMI INFORMATICI,6.2.4.6.0.2,PRODUZIONE DI SOFTWARE NON CONNESSO ALL'EDIZIONE,SERVIZI,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,1,62.01.00,SACILE,SAN GIOVANNI DEL TEMPIO 198,PORDENONE,PORDENONE,LAVORO A TEMPO INDETERMINATO
3623,CF_01650750936,LSE S.R.L.,2015-09-07,2016-02-15,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",SVILUPPATORE SOFTWARE,2.1.1.4.1.17,"COMMERCIO ALL'INGROSSO DI COMPUTER, APPARECCHIATURE INFORMATICHE PERIFERICHE E DI SOFTWARE",SERVIZI,COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,1,46.51.00,SACILE,VIA ISONZO 9,PORDENONE,PORDENONE,LAVORO A TEMPO DETERMINATO
1854,CF_01698760939,KING GATES S.R.L.,2015-03-02,2016-08-12,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",INGEGNERE ELETTRONICO,2.2.1.4.1.1,-,"NAN","NAN",1,27.90.09,SACILE,VIA A. MALIGNANI 42,PORDENONE,PORDENONE,LAVORO A TEMPO INDETERMINATO
2253,CF_01722360938,LABOR SAS DI TONETTO DANIELA & C.,2015-04-01,2016-04-30,PROFESSIONI TECNICHE,OPERATORE CENTRO ELABORAZIONE DATI,3.1.2.2.0.5,ATTIVITÀ DI CONSULENZA PER LA GESTIONE DELLA LOGISTICA AZIENDALE,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",1,70.22.09,SACILE,VIA AQUILEIA N. 32,PORDENONE,PORDENONE,LAVORO A TEMPO DETERMINATO
1518,CF_02406000261,R.D.Z. S.P.A. UNIPERSONALE,2015-03-10,NA,PROFESSIONI TECNICHE,DISEGNATORE TECNICO,3.1.3.7.1.17,FABBRICAZIONE DI ATTREZZATURE DI USO NON DOMESTICO PER LA REFRIGERAZIONE E LA VENTILAZIONE; FABBRICAZIONE DI CONDIZIONATORI DOMESTICI FISSI,INDUSTRIA,ATTIVITÀ MANIFATTURIERE,1,28.25.00,SACILE,VIALE TRENTO 101,PORDENONE,PORDENONE,LAVORO A TEMPO INDETERMINATO
3447,CF_02717210302,ZANUTTA SPA,2015-01-07,2015-02-20,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",TECNICO LAUREATO NELLE SCIENZE INGEGNERISTICHE CIVILI E DELL’ARCHITETTURA,2.6.2.3.1.5,COMMERCIO ALL'INGROSSO DI ALTRI MATERIALI DA COSTRUZIONE,SERVIZI,COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,1,46.73.29,SACILE,VIALE SAN GIOVANNI DEL TEMPIO 12,PORDENONE,PORDENONE,TIROCINIO
315,CF_09175700963,FLUENTIS CONSULTING ITALIA SRL - UNIPERSONALE,2015-12-28,NA,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",ANALISTA PROGRAMMATORE,2.1.1.4.1.3,CONSULENZA NEL SETTORE DELLE TECNOLOGIE DELL'INFORMATICA,SERVIZI,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,1,62.02.00,SACILE,"VIA MEZZOMONTE, 24",PORDENONE,PORDENONE,LAVORO A TEMPO INDETERMINATO
3656,CF_01562860302,DURANTE & VIVAN SPA,2015-01-14,2015-02-28,"CONDUTTORI DI IMPIANTI, OPERAI DI MACCHINARI FISSI E MOBILI E CONDUCENTI DI VEICOLI",ADDETTI A MACCHINE CONFEZIONATRICI E AL CONFEZIONAMENTO DI PRODOTTI INDUSTRIALI,7.2.8.1.0.0,-,"NAN","NAN",1,78.20.00,SACILE,"LARGO SALVADORINI, 1",PORDENONE,PORDENONE,LAVORO A TEMPO DETERMINATO
2253,CF_CNORKE81T41H657E,COAN ERIKA,2015-04-01,2016-10-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",RESPONSABILE DI RETI INFORMATICHE,2.1.1.5.1.2,ATTIVITÀ DEI CONSULENTI DEL LAVORO,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",1,69.20.30,SACILE,VIA AQUILEIA 32,PORDENONE,PORDENONE,LAVORO A TEMPO INDETERMINATO
1513,CF_00386550933,ICES E.B.M.  S.R.L.,2015-07-22,NA,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",INGEGNERE PROGETTISTA DI MODELLI DI QUALITÀ E AFFIDABILITÀ ELETTRICA,2.2.1.3.0.4,FABBRICAZIONE DI ALTRI COMPONENTI ELETTRONICI,INDUSTRIA,ATTIVITÀ MANIFATTURIERE,1,26.11.09,SACILE,VIA A. MALIGNANI 8,PORDENONE,PORDENONE,LAVORO A DOMICILIO
1164,CF_00373660315,SCHMUCKER SRL,2015-01-12,2015-10-12,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",PROGETTISTA DI SOFTWARE,2.1.1.4.1.11,FABBRICAZIONE DI ALTRO MATERIALE MECCANICO E DI ALTRE MACCHINE DI IMPIEGO GENERALE NCA,INDUSTRIA,ATTIVITÀ MANIFATTURIERE,1,28.29.99,ROMANS D'ISONZO,VIA RIVA ROSSA 12,GORIZIA,GORIZIA,LAVORO A TEMPO DETERMINATO
1164,CF_00373660315,SCHMUCKER SRL,2015-01-12,2015-10-12,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",PROGETTISTA DI SOFTWARE,2.1.1.4.1.11,FABBRICAZIONE DI ALTRO MATERIALE MECCANICO E DI ALTRE MACCHINE DI IMPIEGO GENERALE NCA,INDUSTRIA,ATTIVITÀ MANIFATTURIERE,1,28.29.99,ROMANS D'ISONZO,VIA RIVA ROSSA 12,GORIZIA,GORIZIA,LAVORO A TEMPO DETERMINATO
555,CF_00551060312,INTEGRATED AUTOMATION SYSTEM SRL,2015-03-03,2015-03-09,PROFESSIONI TECNICHE,TECNICI MECCANICI,3.1.3.1.0.0,RIPRODUZIONE DI SUPPORTI REGISTRATI,INDUSTRIA,ATTIVITÀ MANIFATTURIERE,1,18.20.00,ROMANS D'ISONZO,VIA LATINA 124,GORIZIA,GORIZIA,LAVORO A TEMPO INDETERMINATO
555,CF_00551060312,INTEGRATED AUTOMATION SYSTEM SRL,2015-03-03,2015-03-09,PROFESSIONI TECNICHE,TECNICI MECCANICI,3.1.3.1.0.0,RIPRODUZIONE DI SUPPORTI REGISTRATI,INDUSTRIA,ATTIVITÀ MANIFATTURIERE,1,18.20.00,ROMANS D'ISONZO,VIA LATINA 124,GORIZIA,GORIZIA,LAVORO A TEMPO INDETERMINATO
1164,CF_01091630317,MICANPACK SRL,2015-10-13,2018-05-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",PROGETTISTA DI SOFTWARE,2.1.1.4.1.11,INSTALLAZIONE DI ALTRE MACCHINE ED APPARECCHIATURE INDUSTRIALI,INDUSTRIA,ATTIVITÀ MANIFATTURIERE,1,33.20.09,ROMANS D'ISONZO,VIA RIVA ROSSA 10/B,GORIZIA,GORIZIA,LAVORO A TEMPO INDETERMINATO
1164,CF_01091630317,MICANPACK SRL,2015-10-13,2018-05-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",PROGETTISTA DI SOFTWARE,2.1.1.4.1.11,INSTALLAZIONE DI ALTRE MACCHINE ED APPARECCHIATURE INDUSTRIALI,INDUSTRIA,ATTIVITÀ MANIFATTURIERE,1,33.20.09,ROMANS D'ISONZO,VIA RIVA ROSSA 10/B,GORIZIA,GORIZIA,LAVORO A TEMPO INDETERMINATO
488,CF_11002491006,ASTER S.P.A.,2015-01-18,2019-05-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",INGEGNERE DEI TRASPORTI,2.2.1.6.1.3,ATTIVITÀ DEGLI STUDI DI INGEGNERIA,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",1,71.12.10,ROMANS D'ISONZO,VIA NAZARIO SAURO 15,GORIZIA,GORIZIA,LAVORO A TEMPO INDETERMINATO
1191,CF_01449800935,WEBFORMAT SRL,2015-07-01,2015-12-23,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",SVILUPPATORE SOFTWARE,2.1.1.4.1.17,EROGAZIONE DI SERVIZI DI ACCESSO AD INTERNET (ISP),SERVIZI,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,1,61.90.10,SPILIMBERGO,CORTE EUROPA 12,PORDENONE,MANIAGO,TIROCINIO
1191,CF_01449800935,WEBFORMAT SRL,2015-07-01,2015-12-23,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",SVILUPPATORE SOFTWARE,2.1.1.4.1.17,EROGAZIONE DI SERVIZI DI ACCESSO AD INTERNET (ISP),SERVIZI,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,1,61.90.10,SPILIMBERGO,CORTE EUROPA 12,PORDENONE,MANIAGO,TIROCINIO
1191,CF_01449800935,WEBFORMAT SRL,2015-12-28,NA,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",SVILUPPATORE SOFTWARE,2.1.1.4.1.17,EROGAZIONE DI SERVIZI DI ACCESSO AD INTERNET (ISP),SERVIZI,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,1,61.90.10,SPILIMBERGO,CORTE EUROPA 12,PORDENONE,MANIAGO,LAVORO A TEMPO INDETERMINATO
1191,CF_01449800935,WEBFORMAT SRL,2015-12-28,NA,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",SVILUPPATORE SOFTWARE,2.1.1.4.1.17,EROGAZIONE DI SERVIZI DI ACCESSO AD INTERNET (ISP),SERVIZI,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,1,61.90.10,SPILIMBERGO,CORTE EUROPA 12,PORDENONE,MANIAGO,LAVORO A TEMPO INDETERMINATO
3702,CF_01477620932,ARAGON ENGINEERING S.R.L.,2015-12-28,2016-06-27,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",PROGETTISTA SITI WEB (INTERNET),2.1.1.4.3.2,PRODUZIONE DI SOFTWARE NON CONNESSO ALL'EDIZIONE,SERVIZI,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,1,62.01.00,SPILIMBERGO,ZONA INDUSTRIALE NORD          60,PORDENONE,MANIAGO,TIROCINIO
3604,CF_01501780934,SH SERVIZI SRL,2015-01-13,2015-04-30,PROFESSIONI TECNICHE,TECNICO SPECIALISTA DI APPLICAZIONI INFORMATICHE,3.1.2.2.0.12,PRODUZIONE DI SOFTWARE NON CONNESSO ALL'EDIZIONE,SERVIZI,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,1,43.21.01,SPILIMBERGO,"VIA CINTA DI SOPRA, 2/A ",PORDENONE,MANIAGO,LAVORO A TEMPO INDETERMINATO
1642,CF_00452490303,CALZAVARA SPA,2015-12-21,2015-12-23,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",PROGETTISTA SISTEMI MULTIMEDIALI,2.1.1.4.1.13,-,"NAN","NAN",1,78.20.00,SPILIMBERGO,VIA UMBERTO I°  9,PORDENONE,MANIAGO,LAVORO A TEMPO DETERMINATO
773,CF_02313850303,JULIAGRAF SPA,2015-01-07,2015-01-30,PROFESSIONI TECNICHE,TECNICO COMMERCIALE,3.3.3.4.0.6,ALTRA STAMPA,INDUSTRIA,ATTIVITÀ MANIFATTURIERE,1,18.12.00,PREMARIACCO,VIA MALIGNANI 14,UDINE,CIVIDALE DEL FRIULI,LAVORO A TEMPO DETERMINATO
1209,CF_00187070313,ASTREL GROUP SRL,2015-03-24,NA,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",INGEGNERE ELETTRONICO,2.2.1.4.1.1,FABBRICAZIONE DI ALTRI COMPONENTI ELETTRONICI,INDUSTRIA,ATTIVITÀ MANIFATTURIERE,1,31.40.0,MOSSA,VIA ISONZO 21/E,GORIZIA,GORIZIA,LAVORO A TEMPO INDETERMINATO
2873,CF_00187070313,ASTREL GROUP SRL,2015-06-03,2016-08-26,PROFESSIONI TECNICHE,TECNICI ELETTRONICI,3.1.3.4.0.0,FABBRICAZIONE DI ALTRE APPARECCHIATURE ELETTRICHE NCA,INDUSTRIA,ATTIVITÀ MANIFATTURIERE,1,31.40.0,MOSSA,VIA ISONZO 21/E,GORIZIA,GORIZIA,LAVORO A TEMPO INDETERMINATO
2854,CF_00040190308,CA.METAL SRL,2015-02-02,2015-02-03,PROFESSIONI TECNICHE,TECNICI DELLA RACCOLTA E TRATTAMENTO DEI RIFIUTI E DELLA BONIFICA AMBIENTALE,3.1.8.3.2.0,RECUPERO E PREPARAZIONE PER IL RICICLAGGIO DI CASCAMI E ROTTAMI METALLICI,INDUSTRIA,"FORNITURA DI ACQUA; RETI FOGNARIE, ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO",1,38.32.10,RONCHIS,"CORSO ITALIA, 106",UDINE,LATISANA,TIROCINIO
530,CF_00482060316,INFORMEST,2015-10-22,2017-07-11,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",ESPERTO IN RICERCA OPERATIVA,2.1.1.3.2.2,ALTRE ATTIVITÀ DI CONSULENZA IMPRENDITORIALE E ALTRA CONSULENZA AMMINISTRATIVO-GESTIONALE E PIANIFICAZIONE AZIENDALE,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",1,72.60.0,GORIZIA,VIA CADORNA 36,GORIZIA,GORIZIA,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
372,CF_00482060316,INFORMEST,2015-07-30,2017-11-30,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",ESPERTO IN RICERCA OPERATIVA,2.1.1.3.2.2,ALTRE ATTIVITÀ DI CONSULENZA IMPRENDITORIALE E ALTRA CONSULENZA AMMINISTRATIVO-GESTIONALE E PIANIFICAZIONE AZIENDALE,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",1,72.60.0,GORIZIA,VIA CADORNA 36,GORIZIA,GORIZIA,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
839,CF_00482060316,INFORMEST,2015-11-21,2017-07-11,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",ESPERTO IN RICERCA OPERATIVA,2.1.1.3.2.2,ALTRE ATTIVITÀ DI CONSULENZA IMPRENDITORIALE E ALTRA CONSULENZA AMMINISTRATIVO-GESTIONALE E PIANIFICAZIONE AZIENDALE,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",1,72.60.0,GORIZIA,VIA CADORNA 36,GORIZIA,GORIZIA,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
401,CF_00482060316,INFORMEST,2015-10-22,2017-11-30,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",ESPERTO IN RICERCA OPERATIVA,2.1.1.3.2.2,ALTRE ATTIVITÀ DI CONSULENZA IMPRENDITORIALE E ALTRA CONSULENZA AMMINISTRATIVO-GESTIONALE E PIANIFICAZIONE AZIENDALE,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",1,72.60.0,GORIZIA,VIA CADORNA 36,GORIZIA,GORIZIA,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
478,CF_00482060316,INFORMEST,2015-10-22,2017-11-30,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",ESPERTO IN RICERCA OPERATIVA,2.1.1.3.2.2,ALTRE ATTIVITÀ DI CONSULENZA IMPRENDITORIALE E ALTRA CONSULENZA AMMINISTRATIVO-GESTIONALE E PIANIFICAZIONE AZIENDALE,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",1,72.60.0,GORIZIA,VIA CADORNA 36,GORIZIA,GORIZIA,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
806,CF_00482060316,INFORMEST,2015-10-22,2017-11-30,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",ESPERTO IN RICERCA OPERATIVA,2.1.1.3.2.2,ALTRE ATTIVITÀ DI CONSULENZA IMPRENDITORIALE E ALTRA CONSULENZA AMMINISTRATIVO-GESTIONALE E PIANIFICAZIONE AZIENDALE,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",1,72.60.0,GORIZIA,VIA CADORNA 36,GORIZIA,GORIZIA,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
801,CF_00482060316,INFORMEST,2015-11-25,2017-11-30,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",ESPERTO IN RICERCA OPERATIVA,2.1.1.3.2.2,ALTRE ATTIVITÀ DI CONSULENZA IMPRENDITORIALE E ALTRA CONSULENZA AMMINISTRATIVO-GESTIONALE E PIANIFICAZIONE AZIENDALE,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",1,72.60.0,GORIZIA,VIA CADORNA 36,GORIZIA,GORIZIA,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
625,CF_00482060316,INFORMEST,2015-10-22,2017-11-30,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",ESPERTO IN RICERCA OPERATIVA,2.1.1.3.2.2,ALTRE ATTIVITÀ DI CONSULENZA IMPRENDITORIALE E ALTRA CONSULENZA AMMINISTRATIVO-GESTIONALE E PIANIFICAZIONE AZIENDALE,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",1,72.60.0,GORIZIA,VIA CADORNA 36,GORIZIA,GORIZIA,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
446,CF_00482060316,INFORMEST,2015-10-22,2017-11-30,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",ESPERTO IN RICERCA OPERATIVA,2.1.1.3.2.2,ALTRE ATTIVITÀ DI CONSULENZA IMPRENDITORIALE E ALTRA CONSULENZA AMMINISTRATIVO-GESTIONALE E PIANIFICAZIONE AZIENDALE,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",1,72.60.0,GORIZIA,VIA CADORNA 36,GORIZIA,GORIZIA,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
245,CF_00482060316,INFORMEST,2015-10-22,2017-11-30,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",ESPERTO IN RICERCA OPERATIVA,2.1.1.3.2.2,ALTRE ATTIVITÀ DI CONSULENZA IMPRENDITORIALE E ALTRA CONSULENZA AMMINISTRATIVO-GESTIONALE E PIANIFICAZIONE AZIENDALE,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",1,72.60.0,GORIZIA,VIA CADORNA 36,GORIZIA,GORIZIA,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
384,CF_00482060316,INFORMEST,2015-07-30,2016-06-30,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",ESPERTO IN RICERCA OPERATIVA,2.1.1.3.2.2,ALTRE ATTIVITÀ DI CONSULENZA IMPRENDITORIALE E ALTRA CONSULENZA AMMINISTRATIVO-GESTIONALE E PIANIFICAZIONE AZIENDALE,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",1,72.60.0,GORIZIA,VIA CADORNA 36,GORIZIA,GORIZIA,COLLABORAZIONE COORDINATA E CONTINUATIVA
260,CF_00482060316,INFORMEST,2015-07-30,2016-04-18,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",ESPERTO IN RICERCA OPERATIVA,2.1.1.3.2.2,ALTRE ATTIVITÀ DI CONSULENZA IMPRENDITORIALE E ALTRA CONSULENZA AMMINISTRATIVO-GESTIONALE E PIANIFICAZIONE AZIENDALE,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",1,72.60.0,GORIZIA,VIA CADORNA 36,GORIZIA,GORIZIA,COLLABORAZIONE COORDINATA E CONTINUATIVA
